id;sku;product_name;short_description;price;discount;discount_rate;review_count;order_count;inventory_status;is_visible;stock_item_qty;brand_id;brand_name
274754596;3306514263644;Laptop HP 15 fd0237TU 9Q972PA (Core i5 1334U/ 8GB/ 512GB SSD/ Intel Iris Xe Graphics/ 15.6inch Full HD/ Windows 11 Home/ Bạc) - Hàng Chính Hãng - Bảo Hành 12 Tháng;HP là một trong những hãng sản xuất đồ công nghệ lớn trên thế giới, với các sản phẩm chất lượng, hiện đại, trong đó nổi tiếng với dòng sản phẩm laptop văn phòng, Laptop HP 15-fd0237TU 9Q972PA thuộc mộ...;15390000;0;0;0;;available;;1000.0;17825;HP
160445791;9856612542523;Laptop Lenovo IdeaPad 3 15ITL05 81X80055US (Core i3-1115G4/ 4GB/ 128GB SSD/ 15.6 FHD/ Win10) - Nhập Khẩu Chính Hãng;Cấu hình ổn định, đa nhiệm tốtLaptop Lenovo IdeaPad 3 15ITL05 81X80055US sở hữu hiệu năng mạnh mẽ nhờ được trang bị con chip Intel chất lượng. Do đó, máy có khả năng đáp ứng mọi nhu cầu học tập và là...;10290000;0;0;0;;available;;1000.0;18604;Lenovo
252174435;8463500366817;Máy Tính Xách Tay Laptop Lenovo IdeaPad Slim 5 15ITL05 (Core i5 1135G7/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 15.6inch Full HD/ Windows 11 Home/ Grey) - Hàng Chính Hãng;ĐẶC ĐIỂM NỔI BẬT16GB Ram onboard - Cân tốt các phần mềm năng, cho phép mở nhiều ứng dụng cùng lúc512GB SSD, 1 khe 2.5 inch HDD trống - Khả năng nâng cấp vượt trộiChip intel Core i5 - 1135G7 xử lý...;16740000;0;0;0;;available;;1000.0;18604;Lenovo
225206828;3612255456805;Máy Tính Xách Tay Laptop Dell Vostro 15 3520 5M2TT2 Core i5-1235U, 8GD4, 512SSD, 15.6FHD, BT, 3C41WHr, W11SL+OFFICE HOME_ST, ProSup, XÁM - Hàng Chính Hãng;"Laptop Dell Vostro 3520 5M2TT2: thương hiệu uy tín; thiết kế sang trọng, hiện đại; độ bền cao; màn hình sắc nét, sống động; kết nối dễ dàng; có sẵn win và office bản quyền; cấu hình phù hợp với nhu cầ...";18990000;0;0;0;;available;;1000.0;18805;Dell
248808510;7115643407927;Máy Tính Xách Tay (NB) Laptop HP 240 G8 i3-1005G1/4GD4/256GSSD/14.0FHD/Wlac/BT4.2/3C41WHr/W11SL/BẠC - Hàng Chính Hãng;Nếu như bạn đang tìm cho mình một chiếc máy tính xách tay cân bằng giữa thiết kế sang trọng, tinh tế và hiệu năng mượt mà, ổn định nhưng lại có một mức giá hợp lý thì Máy Tính Xách Tay (NB) Laptop HP ...;11040000;0;0;0;;available;;1000.0;17825;HP
270139751;3598656901897;Máy Tính Xách Tay Laptop Acer Aspire 3 A315-59-381E (i3-1215U/RAM 8GB/512GB SSD/ Windows 11) - Hàng Chính Hãng;Một chiếc laptop học tập - văn phòng như Máy Tính Xách Tay Laptop Acer Aspire 3 A315-59-381E (i3-1215U/RAM 8GB/512GB SSD/ Windows 11) - Hàng Chính Hãng rất đáng để sở hữu khi được trang bị bộ vi xử lý...;11040000;0;0;0;;available;;1000.0;18803;Acer
273379339;2560412328737;Laptop HP Pavilion 15-eg3094TU 8C5L5PA (Core i5-1335U | 8GB | 512GB | Intel Iris Xe | 15.6 inch FHD | Windows 11) - Hàng Chính Hãng;Laptop HP Pavilion 15-eg3094TU 8C5L5PALaptop HP Pavilion 15-eg3094TU 8C5L5PA chính là chiếc Laptop đang cực kì được yêu thích ở thời điểm hiện tại nhờ vào diện mạo sang trọng, thiết kế gọn nhẹ trẻ tr...;21190000;0;0;0;;available;;1000.0;17825;HP
276365787;9738933305976;Laptop ASUS ExpertBook B1 B1402CVA-NK0176W (Intel Core i5-1335U | 512GB | 16GB | Intel UHD | 14 inch FHD | Win 11 | Đen) - HÀNG CHÍNH HÃNG;Laptop ASUS ExpertBook B1 B1402CVA-NK0176WLaptop ASUS ExpertBook B1 là mẫu laptop có độ bảo mật cao, độ bền cao dành cho các khách hàng doanh nghiệp nhằm đảo bảo bảo mật dữ liệu, cũng như hạn chế hỏn...;14490000;0;0;0;;available;;1000.0;17826;Asus
275382550;7315268209394;Laptop HP Probook 450 G9 6M0Z8PA (Core i7-1255U | 8GB | 512GB | Intel Iris Xe | 15.6 inch FHD | Win 11 | Bạc) - Hàng Chính Hãng - Bảo Hành 12 Tháng;Thiết kế bên ngoàiLaptop HP Probook 450 G9 6M0Z8PA mang vẻ ngoài thanh lịch, thời thượng đặc trưng của các sản phẩm nhà HP. Vẫn giữ thiết kế như các sản phẩm tiền nhiệm, chiếc laptop này được gia côn...;19799000;6091000;24;0;;available;;1000.0;17825;HP
276230235;1058523603699;Laptop MSI Gaming Thin 15 B12UCX i5 12450H/16GB/512GB/4GB RTX2050/144Hz/Balo/Win11 (2046VN) - Hàng Chính Hãng;       Sự kết hợp hoàn hảo giữa bộ vi xử lý Intel Gen 12 mạnh mẽ và card đồ họa NVIDIA 20 series tiên tiến biến laptop MSI Gaming Thin 15 B12UCX i5 12450H (2046VN) thành cỗ máy chiến game và sáng ...;16790000;200000;1;0;;available;;1000.0;49067;MSI 
273217826;3148098189243;Laptop Dell Vostro 3430 (71011900) | Core i5 1335U | 8GB | 512GB SSD | 14.0inch Full HD | Windows 11 Home + Office Student| Hàng Chính Hãng;Laptop Dell Vostro 3430 71011900 là chiếc laptop mang kiểu dáng đặc trưng của phân khúc laptop văn phòng phù hợp cho nhiều đối tượng người dùng, đặc biệt là người dùng phổ thông. Sản phẩm ngoài sở hữu...;16690000;0;0;0;;available;;1000.0;18805;Dell
276062994;1223121796692;Laptop Asus Gaming Vivobook K3605ZF i5 12500H/16GB/512GB/4GB RTX2050/Win11 (RP745W) - Hàng Chính Hãng;"       Khi nhắc đến những mẫu laptop gaming tầm trung, chúng ta không thể nào bỏ qua chiếc laptop Asus Gaming Vivobook K3605ZF i5 12500H (RP745W). Trang bị ""chu đáo"" với cấu hình mạnh mẽ, màn hình...";17990000;3000000;14;0;;available;;1000.0;17826;Asus
272431573;1491748549685;Laptop Dell Vostro 3530 V5I3465W1 (Core i3 1305U/ 8GB/ 512GB SSD/ Intel UHD Graphics/ 15.6inch Full HD/ Windows 11 Home + Office Student/ Grey/ Vỏ nhựa/ 1 Year) - Hàng Chính Hãng;Bạn đang tìm kiếm một mẫu laptop học tập - văn phòng sở hữu mức giá thành phải chăng nhưng vẫn thoả mãn đầy đủ mọi công việc thường ngày hiệu quả thì hãy tham khảo ngay laptop Dell Vostro 15 3530 i3 1...;12290000;3800000;24;0;;available;;1000.0;18805;Dell
141322626;1997190640934;Laptop Lenovo IdeaPad 3 15ITL6 82H80042VN (Core i5-1135G7/ 8GB DDR4/ 512GB SSD/ 15.6 FHD/ Win10) - Hàng Chính Hãng;Laptop Lenovo IdeaPad 3 15ITL6 82H80042VN INTEL CORE I5 1135G7 8GB 512 SSD FULL HD 15.6 INCHHệ điều hành : Windows 10 Home SLBộ vi xử lý : Intel Core i5-1135G7 Processor (.2.4GHz Up to 4.2 GHz, 4Cor...;16290000;0;0;0;;available;;1000.0;18604;Lenovo
275786100;7820071480469;Laptop Acer Aspire 3 A314 42P R3B3 R7 5700U/16GB/512GB/Win11 (NX.KSFSV.001) - Hàng Chính Hãng;       Mẫu máy tính xách tay văn phòng quốc dân, laptop Acer Aspire 3 A314 42P R3B3 R7 5700U (.001) với bộ thông số cấu hình ổn định cho mọi công việc và giải trí cá nhân, kiểu dáng thanh lịch cùn...;12290000;1700000;12;0;;available;;1000.0;18803;Acer
275786110;1631901123112;Laptop HP Gaming VICTUS 15 fa1139TX i5 12450H/16GB/512GB/4GB RTX2050/144Hz/Win11 (8Y6W3PA) - Hàng Chính Hãng;       Dòng Gaming Victus là một mẫu laptop gaming độc đáo từ thiết kế đến hiệu năng của nhà HP. Chỉ với một mức giá tầm trung là bạn có thể sở hữu ngay chiếc laptop HP Gaming VICTUS 15 fa1139TX i...;18690000;5900000;24;0;;available;;1000.0;17825;HP
248267368;8524912757751;Máy Tính Xách Tay Màn Hình Cảm Ứng Laptop Dell Inspiron 3511 5829BLK I5-1135G7/8GB/256GB PCIE/15.6 FHD/CẢM ỨNG/WIN11/ĐEN - Hàng Nhập Khẩu;ĐẶC ĐIỂM NỔI BẬTThiết kế cứng cáp, sang trọng với màn hình cảm ứng 15.6 inch Full HDCân mọi tác vụ học tập, văn phòng với CPU Intel Core i5-1135G7Card Intel Iris Xe graphics hỗ trợ lướt web, xem ...;14940000;0;0;0;;available;;1000.0;18805;Dell
275518907;8103817312070;LAPTOP MSI MODERN 15 H C13M-216VN ( I7-13700H/16GB DDR4/SSD 1TB PCIE/VGA ONBOARD/15.6 FHD IPS/WIN11) - HÀNG CHÍNH HÃNG;Đánh giá: Laptop MSI Modern 15 H (C13M-216VN) ( i7-13700H/16GB DDR4/SSD 1TB PCIe/VGA Onboard/5.6 FHD IPS/Win11)THIẾT KẾ MỎNG NHẸ, SANG TRỌNG- Thiết kế của MSI Modern 15 H thực sự khiến người dùng s...;21090000;0;0;0;;available;;1000.0;49067;MSI 
273231106;9937928946383;Laptop Dell Vostro 3430 (71015715) |Core i3 _ 1305U | 8GB | 256GB SSD PCIe| 14 inch Full HD IPS | Win 11 _ OFFICE 2021| Hàng Chính Hãng;Laptop Dell Vostro 3430 71015715 (Core i3 1305U/ 8GB/ 256GB SSD/ Intel UHD Graphics/ 14.0inch Full HD/ Windows 11 Home + Office Student/ Titan Grey/ 1 Year)Dell Vostro 3430 71015715 bản lề thiết kế đ...;12490000;0;0;0;;available;;1000.0;18805;Dell
252174116;7291317525900;"Laptop Lenovo IdeaPad 1 15AMN7 (82VG0022VN)- (R5 7520U/8GB/512GB/15.6""FHD/Win 11) - Hàng Chính Hãng";Đặc điểm nổi bật của Lenovo IdeaPad 1 15AMN7 R5 7520U (82VG0022VN)Đánh giá chi tiết Lenovo IdeaPad 1 15AMN7 R5 7520U (82VG0022VN)Lenovo IdeaPad 1 15AMN7 là một cuộc cách mạng về hiệu ...;11520000;0;0;0;;available;;1000.0;18604;Lenovo
190725441;5682288399565;"Laptop HP 15s fq5078TU i5 1235U/8GB/512GB/15.6""F/Win11/(6K798PA)/Bạc - Hàng chính hãng";Laptop HP 15s fq5078TU i5 (6K798PA) sẽ là một đối thủ đáng gờm trong phân khúc laptop học tập - văn phòng khi sở hữu con chip Intel Gen 12 đầy mạnh mẽ cùng vẻ ngoài thanh lịch, tao nhã, phù hợp với mọ...;17640000;0;0;0;;available;;1000.0;17825;HP
160445997;7578854423881;Laptop Asus Vivobook 15 R565EA UH51T (I5-1135G7/ 8G/ 256GB PCIE/ 15.6 FHD/ CẢM ỨNG/ WIN10/ XÁM) - Hàng Nhập Khẩu Chính Hãng;ĐẶC ĐIỂM NỔI BẬTChip Core i5-1135G7 tiết kiệm pin, hiệu năng ổn định thích hợp làm văn phòngRam 8GB, 256GB SSD mang đến tốc độ xử lý nhanh cùng đa nhiệm mượt mà, mở nhiều trang cùng lúc không bị g...;16020000;0;0;0;;available;;1000.0;17826;Asus
252172436;1606962749285;Laptop HP 15-DW3033dx (405F6UA) (Core i3-1115G4, 8GB Ram, 256GB SSD NVme, 15.6 inch FHD, BT, Win10S, Silver - Hàng Nhập Khẩu;Laptop HP 15-DW3033dx (405F6UA) (Core i3-1115G4, 8GB Ram, 256GB SSD NVme, 15.6 inch FHD, BT, Win10S, Silver - Hàng Nhập Khẩu - Làm việc siêu tiện và siêu nhanhChứa đựng vi xử lý thế hệ 11 c...;11640000;0;0;0;;available;;1000.0;17825;HP
214863401;8592295052086;Laptop LG Gram 2022 14ZD90Q-G.AX56A5 (i5-1240P | 16GB | 512GB | Intel Iris Xe Graphics | 14' WUXGA 99% DCI-P3 | DOS) Hàng chính hãng;  THÔNG TIN SẢN PHẨM   Thông số LG Gram 2022 56A5   • CPU Intel Core i5-1240P 1.7GHz up to 4.4GHz 12MB   • RAM 16GB (8GBx2) LPDDR5 5200MHz (Onboard)   • Ổ cứng 512GB PCIe NVMe M.2 SSD (2 slot, cò...;32640000;0;0;0;;available;;1000.0;18851;LG
217613027;2083629398370;Laptop Dell Vostro 3520 5M2TT1 (Intel Core i3-1215U | 8GB | 512GB SSD | 15.6 inch Full HD 120Hz | Win 11 _ Office 2021 | TiTan Grey) - Hàng chính hãng; ĐẶC ĐIỂM NỔI BẬTLaptop Dell Vostro 3520 5M2TT1 là một trong những dòng laptop mới, được Dell cho ra mắt dịp cuối năm 2022, để phục vụ khách hàng dịp Tết âm lịch Quý Mão này. Cùng An Khang xem xét ...;15990000;0;0;0;;available;;1000.0;18805;Dell
249009034;8432527744279;"Laptop Màn Hình Cảm Ứng Dell Inspiron 3501- 3692BLK Core i3-1115G4 3.0GHz, 256GB SSD, 8GB, 15.6"" FHD (1920x1080) Cảm ứng, WIN10 S Black_ D1X04 - Hàng Nhập Khẩu";"Laptop Màn Hình Cảm Ứng Dell Inspiron 3501- 3692BLK Core i3-1115G4 3.0GHz, 256GB SSD, 8GB, 15.6"" FHD (1920x1080) Cảm ứng, WIN10 S Black_ D1X04 - Hàng Nhập KhẩuCấu hình mạnh mẽ từ con chip Intel gen ...";12360000;0;0;0;;available;;1000.0;18805;Dell
130470405;6284897342646;Laptop HP 240 G8 519A7PA (Core i3-1005G1/ 4GB DDR4 2666MHz/ 256GB SSD PCIe NVMe/ 14 FHD/ Win10) - Hàng Chính Hãng;Hiệu năng ổn địnhLaptop HP 240 G8 có khả năng xử lý hiệu quả các tác vụ đơn giản một cách nhanh chóng nhờ được trang bị bộ vi xử lý Intel Core i3-1005G1 cho tốc độ xung nhịptối đa 3.4 GHz.Ngoài ra, ...;11040000;0;0;0;;available;;1000.0;17825;HP
248807159;4268206817258;"Laptop HP 15s fq2711TU i3 1115G4/8GB/256GB/15.6""FHD/Win 11 (7C0R6PA) Vàng - Hàng Chính Hãng";Thông tin hàng hóaP/N: 7C0R6PAThương hiệu:   HPXuất xứ:   Trung QuốcThời điểm ra mắt:   2022Hướng dẫn bảo quản:  Để nơi khô ráo, nhẹ tay, dễ vỡ.Hướng dẫn sử dụng:  Xem trong sách hướng dẫn sử d...;11760000;0;0;0;;available;;1000.0;17825;HP
205300671;6309166262555;Laptop Dell Vostro 5620 70296963 (Intel Core i5 _ 1240P | 8GB | 512GB SSD | MX570 with 2GB | 16.0 inch Full HD+ | Win 11 _ Office 2021 | Finger | LED KEY) - Hàng chính hãng;CPU12th Generation Intel Alder Lake Core i5 _ 1240P Processor (1.70 GHz, 12MB Cache Up to 4.40 GHz, 12 Cores 16 Threads)Memory8GB DDr4 Bus 3200Mhz (1 Slot, 8GB x 01, Max 32GB Ram)Hard Disk512GB P...;20950000;0;0;0;;available;;1000.0;18805;Dell
135093811;2756953563070;Laptop Dell Inspiron 15 3511 P112F001ABL (Đen) - Hàng chính hãng;Laptop Dell Inspiron 15 3511 P112F001ABL với thiết kế thanh lịch, mạnh mẽ và mang trong mình một hiệu năng ổn định đủ giải quyết tốt các tác vụ văn phòng cơ bản đến nghe nhạc, xem phim giải trí hàng n...;11760000;0;0;0;;available;;1000.0;18805;Dell
167383382;2106795009043;Laptop HP 240 G8 617M3PA (i3-1005G1/4GB/256GB SSD/14HD/VGA ON/WIN11/Silver) - Hàng Chính Hãng;Tổng quan Laptop HP 240 G8Cổng kết nối đa dạngChiếc máy tính xách tay này có thể kết nối ngay với tất cả các thiết bị ngoại vi của bạn, đồng thời được thiết kế để đáp ứng mọi nhu cầu công việc với cổ...;11040000;0;0;0;;available;;1000.0;17825;HP
199631690;7713030508059;Laptop Dell Inspiron 16 5620 P1WKN(Intel Core i5-1235U/ 8GB/ 256GB SSD/ 16'' FHD/ Windows 11 Home SL + Office Home & Student 2021 - Hàng Chính Hãng;Hãng sản xuấtLaptop DellTên sản phẩmDell Inspiron 16 5620 P1WKNNhóm sản phẩmLaptop | Laptop nhỏ gọn | Laptop Dell Inspiron | Laptop Văn PhòngBộ vi xử lýBộ vi xử lýIntel Core i5-1235UTốc đ...;22000000;0;0;0;;available;;1000.0;18805;Dell
189588675;9858990716756;Laptop HP Pavilion 15-eg2036TX 6K782PA i5-1235U|8GB|512GB|MX550 2GB|15.6'' FHD - Hàng chính hãng;"Thông số kỹ thuật: Chip: Intel Core i5-1235U 1.3GHz up to 4.4GHz 12MBRAM: 8GB (4x2) DDR4 3200MHzỔ cứng: 512 GB PCIe NVMe M.2 SSDChipset đồ họa: NVIDIA GeForce MX550 2GB GDDR6Màn hình: 15.6"" FHD ...";19320000;0;0;0;;available;;1000.0;17825;HP
92621126;8407876166527;Laptop LG Gram 2021 17Z90P-G.AH78A5 (Core i7-1165G7/ 16GB LPDDR4X/ 1TB SSD NVMe/ 17 WQXGA IPS/ Win10) - Hàng Chính Hãng;Thiết kế mỏng nhẹ hơn bao giờ hếtLaptop LG Gram 2021 17Z90P-G.AH78A5 với thiết kế hoàn toàn mới sẽ giúp tối ưu hóa năng suất làm việc của người dùng nhờ vào sự hiển thị chuyên nghiệp từ tỉ lệ 16:10, ...;33840000;0;0;0;;available;;1000.0;18851;LG
252354629;6937593234156;Máy Tính Xách Tay Laptop NBAC0364 Acer Aspire 3 A315-59-321N -Silver Core i3 -1215U/8GB/256GB/15.6 inch FHD/Win 11 - Hàng Chính Hãng;Máy Tính Xách Tay Laptop NBAC0364 Acer Aspire 3 A315-59-321N -Silver Core i3 -1215U/8GB/256GB/15.6 inch FHD/Win 11 - Hàng Chính HãngLaptop phổ thông cho học sinh, sinh viênSắm cho bản thân một chiếc...;13200000;0;0;0;;available;;1000.0;18803;Acer
275602875;8760148944002;Laptop Asus Vivobook 14 OLED A1405ZA-KM264W (Intel Core i5-12500H | 16GB | 512GB | Intel Iris Xe | 14 inch 2.8K | Win 11 | Bạc) - Hàng Chính Hãng - Bảo Hành 24 Tháng;"Laptop sở hữu màn hình OLED cùng chip hiệu năng cao, mỏng nhẹ mà có thể dễ dàng sở hữu khoảng 16 ""đồng""?  - chiếc laptop đang hot ở thời điểm hiện tại, được trang bị khá là nhiều điểm xịn sò, cụ thể s...";15890000;0;0;0;;available;;1000.0;17826;Asus
247459364;2737583924945;Laptop Dell Inspiron 3520 i3-1215U/8GB/256GB/Win11 I3U082W11BLU - Hàng chính hãng;Đặc điểm nổi bậtBộ vi xử lý Intel Core i3-1215U với hiệu năng ổn định, ấn tượngRAM 8GB đa nhiệm, cho phép máy chạy nhiều Tab cùng một lúcỔ cứng SSD với dung lượng 256GB cho không gian lưu trữ vừa đ...;14000000;0;0;0;;available;;1000.0;18805;Dell
275786078;5450906573075;Laptop Acer Aspire 5 A515 58M 79R7 i7 13620H/16GB/512GB/Win11 (NX.KQ8SV.007) - Hàng Chính Hãng;       Bộ xử lýCông nghệ CPU: Intel Core i7 Raptor Lake - 13620HSố nhân: 10Số luồng: 16Tốc độ CPU: 2.40 GHzTốc độ tối đa: Turbo Boost 4.9 GHzBộ nhớ đệm: 24 MBBộ nhớ RAM, Ổ cứngRAM: 16 GBLoại RAM: ...;18990000;2000000;10;0;;available;;1000.0;18803;Acer
275604913;5657401298268;Laptop ASUS Vivobook S 16 OLED S5606MA-MX051W (Intel Core Ultra 7 155H | 16GB | 512GB | Intel Arc | 16 inch 3.2K | Win 11 | Xanh) - Hàng Chính Hãng - Bảo Hành 24 Tháng ;"ASUS Vivobook S 16 OLED - Mỏng nhẹ tuyệt đối, mạnh mẽ tối đaDòng laptop Lumina OLED mỏng nhẹ với kích thước 16"" tích hợp chip AI, mang lại hiệu suất làm việc cao nhất cũng như tối ưu cho giải trí mọi...";27590000;0;0;0;;available;;1000.0;17826;Asus
203320162;2175363953626;Laptop Dell Inspiron 15 3520 71001747 (Core i7-1255U | 8GB | 512GB | Intel Iris Xe | 15.6 inch FHD | Win 11 | Office | Đen) - Hàng chính hãng;CPU 12th Generation Intel Alder Lake Core i7 _ 1255U Processor (1.70 GHz, 12MB Cache Up to 4.70 GHz, 10 Cores 12 Threads)Memory 8GB DDr4 Bus 3200Mhz (2 Slot, 8GB x 01, Max 32GB Ram)Hard Disk 512GB PCI...;18990000;0;0;0;;available;;1000.0;18805;Dell
155974507;8548550904681;Laptop HP 14s-fq1080AU 4K0Z7PA (AMD R3-5300U/ 4GB DDR4/ 256GB SSD/ 14 HD/ Win 11) - Hàng Chính Hãng;Ngoại hình trang nhã, mang tính di động caoLaptop HP 14s-fq1080AU 4K0Z7PA được chế tác từ lớp vỏ nhựa bền bỉ cùng gam màu bạc hiện đại, HP 14s phù hợp với mọi độ tuổi bởi phong thái toát lên vẻ sang ...;14250000;0;0;0;;available;;1000.0;17825;HP
249160304;5525123543943;Máy Tính Xách Tay Laptop HP 15s-fq5080TU (i5-1235U/RAM 8GB/256GB SSD/15.6Inch FHD/ Windows 11) - Hàng Chính Hãng;Máy Tính Xách Tay Laptop HP 15s-fq5080TU (i5-1235U/RAM 8GB/256GB SSD/15.6Inch FHD/ Windows 11) - Hàng Chính Hãng – LAPTOP VĂN PHÒNG - HIỆU NĂNG ỔN ĐỊNHMáy Tính Xách Tay Laptop HP 15s-fq5080TU (i5-123...;16200000;0;0;0;;available;;1000.0;17825;HP
225934432;5740862936195;Laptop LG Gram 2022 14ZD90Q-G.AX32A5 (Intel Core i3-1220P/8GB/256GB/VGA Intel UHD Graphics/14 inch WQXGA/Màu Đen/Non- OS)- Hàng chính hãng;Laptop LG gram 2022 14ZD90Q-G.AX32A5 14 inch mới được thiết kế giúp tăng hiệu quả làm việc của bạn với màn hình chuyên nghiệp 16:10, thiết kế nâng cao năng suất và bộ vi xử lý mạnh mẽ, trong khi vẫn t...;22260000;0;0;0;;available;;1000.0;18851;LG
186135963;8677505416140;Laptop Acer Aspire 3 A315-56-38B1 NX.HS5SV.00G - Hàng Chính Hãng;Bộ vi xử lý (CPU) Tên bộ vi xử lýIntel Core i3-1005G1 ProcessorTốc độ1.20GHz up to 3.40GHz, 2 nhân 4 luồng Bộ nhớ đệm4MB Intel Smart CacheBộ nhớ trong ()Dung lượng4GB DDR4 ...;8990000;0;0;0;;available;;1000.0;18803;Acer
252174150;6406655074287;"Máy Tính Xách Tay Laptop Lenovo IdeaPad 1 15AMN7 (R5 7520U/8GB/512GB/15.6""FHD/Win 11) - Hàng Chính Hãng";"Đặc điểm nổi bật của Máy Tính Xách Tay Laptop Lenovo IdeaPad 1 15AMN7 (R5 7520U/8GB/512GB/15.6""FHD/Win 11) - Hàng Chính HãngĐánh giá chi tiết Máy Tính Xách Tay Laptop Lenovo IdeaPad 1 1...";11520000;0;0;0;;available;;1000.0;18604;Lenovo
225210012;1217620141421;Máy Tính Xách Tay Laptop Dell Vostro 15 3510 7T2YC3 Core i7-1165G7/8GD4/512SSD/15.6FHD/BT/3C41W/ĐEN/W11SL+OFFICE HOME_ST/2GD5_MX350/ProS - Hàng Chính Hãng;Máy Tính Xách Tay Laptop Dell Vostro 15 3510 7T2YC3 Core i7-1165G7/8GD4/512SSD/15.6FHD/BT/3C41W/ĐEN/W11SL+OFFICE HOME_ST/2GD5_MX350/ProS - Hàng Chính Hãng là một trong những mã laptop văn phòng cấu hì...;23490000;0;0;0;;available;;1000.0;18805;Dell
248266752;2938181517470;Máy Tính Xách Tay Màn Hình Cảm Ứng Laptop Dell Inspiron 3511 (Core i5-1135G7, 8G, 256G) 15.6  FHD CẢM ỨNG/WIN11 Home/Đen) - Hàng Nhập Khẩu;ĐẶC ĐIỂM NỔI BẬTThiết kế cứng cáp, sang trọng với màn hình cảm ứng 15.6 inch Full HDCân mọi tác vụ học tập, văn phòng với CPU Intel Core i5-1135G7Card Intel Iris Xe graphics hỗ trợ lướt web, xem ...;14940000;0;0;0;;available;;1000.0;18805;Dell
205305631;4630017982958;Laptop HP Pavilion 15 eg2059TU 6K789PA | Intel Alder Lake Core i5 _ 1240P | 8GB | 256GB SSD PCIe | Intel Iris Xe Graphics | 15.6 inch Full HD IPS | Win 11 | Hàng chính hãng;CPU12th Generation Intel Alder Lake Core i5 _ 1240P Processor (1.70 GHz, 12MB Cache Up to 4.40 GHz, 12 Cores 16 Threads)Memory8GB DDr4 Bus 3200Mhz (2 Slot, 4GB x 02, Dual Chanel)Hard Disk256GB PC...;14850000;0;0;0;;available;;1000.0;17825;HP
275938043;4147014280374;Laptop HP Pavilion 15 eg3091TU i7 1355U/16GB/512GB/Win11 (8C5L2PA) - Hàng Chính Hãng;        Laptop HP Pavilion 15 eg3091TU i7 1355U (8C5L2PA) sở hữu trong mình hiệu năng vượt trội từ dòng chip Intel thế hệ mới, vẻ ngoài thanh lịch cùng các tiện ích hiện đại. Đây chắc chắn sẽ là m...;22490000;2800000;11;0;;available;;1000.0;17825;HP
214863371;8165905211992;Laptop LG Gram 2022 14Z90Q-G.AJ32A5 (i3-1220P | 8GB | 256GB | Intel UHD Graphics | 14' WUXGA 99% DCI-P3 | Win 11) Hàng chính hãng;  THÔNG TIN SẢN PHẨM   Thông số LG Gram 2022 32A5   • CPU Intel Core i3-1220P 1.1GHz up to 4.4GHz 12MB   • RAM 8GB (4x2) LPDDR5 5200MHz (Onboard)   • Ổ cứng 256GB PCIe NVMe M.2 SSD (2 slot, còn t...;24600000;0;0;0;;available;;1000.0;18851;LG
193859847;5386217040951;"Máy Tính Xách Tay Laptop Acer A315-57-379K - Intel core i3-1005G1/4GB/256GB SSD/15.6"" FHD/BT4/Win11SL/Black - Hàng Chính Hãng";"MTXT Acer A315-57-379K - Intel core i3-1005G1/4GB/256GB SSD/15.6"" FHD/BT4/Win11SL/BlackLaptop Acer A315-57-379K  là sự lựa chọn giá phù hợp cho những ai đang tìm kiếm một chiếc laptop sở hữu cấu hìn...";9800000;0;0;0;;available;;1000.0;18803;Acer
249086389;1414353547937;Máy Tính Xách Tay Laptop Acer Aspire 3 A315-58-35AG (Core i3-1115G4, 4GB Ram, 256GB NVMe SSD, 15.6 inch FHD, Win11H, Bạc, 1.7Kg) - Hàng Chính Hãng;Máy Tính Xách Tay Laptop Acer Aspire 3 A315-58-35AG (Core i3-1115G4, 4GB Ram, 256GB NVMe SSD, 15.6 inch FHD, Win11H, Bạc, 1.7Kg) - Hàng Chính Hãng Acer Aspire 3 A315 58 chinh phục mọi ánh nhìn của ...;10700000;0;0;0;;available;;1000.0;18803;Acer
213998715;1428383280011;"Máy Tính Xách Tay Laptop Dell Inspiron 15 3520 - Black - 15.6 FHD WVA; i7-1255U; 8GB; 512GB SSD; WF5 + BT5.0; Polyc; Win11H+ OfficeHS21; 1Y IH (71001747) - Hàng Chính Hãng";"Laptop Dell Inspiron 15 3520 - Black - 15.6 FHD WVA; i7-1255U; 8GB;  512GB SSD; WF5 + BT5.0; Polyc; Win11H+ OfficeHS21; 1Y IH (71001747)Laptop Dell Inspiron 15 3520 71001747Thiết kế bền bỉ - Màn hìn...";23268000;0;0;0;;available;;1000.0;18805;Dell
252171302;3821385380189;Máy Tính Xách Tay Laptop HP 15s-fq2663TU (Core i3-1115G4, 4GB Ram, 256GB SSD, Intel Graphics, 15.6 inch HD, 3 Cell, Wlan ac+BT, Win11H, Natural Silver) - Hàng Chính Hãng;Với dòng sản phẩm Máy Tính Xách Tay Laptop HP 15s-fq2663TU (Core i3-1115G4, 4GB Ram, 256GB SSD, Intel Graphics, 15.6 inch HD, 3 Cell, Wlan ac+BT, Win11H, Natural Silver) - Hàng Chính Hãng Một màu sắc...;10200000;0;0;0;;available;;1000.0;17825;HP
